0.19975715358438112	0.5645501674015576
0.39951430716876224	0.6970793201745474
0.5992714607531434	0.6874699556230315
0.7990286143375245	0.4970844204461233
0.9987857679219057	0.6135979656332533
1.1985429215062868	0.4670551562226362
1.398300075090668	0.3943843368017974
1.598057228675049	0.3551460982164409
1.7978143822594301	0.2690622074424445
1.9975715358438113	0.21060523975405623
2.1973286894281925	0.10610340025632112
2.3970858430125737	0.06326164996414617
2.596842996596955	0.03763667782677051
2.796600150181336	0.023222630999496695
2.9963573037657167	0.012011705689394844
3.196114457350098	0.004204096991288196
3.395871610934479	0.002202146043055721
3.5956287645188603	0.0010009754741162368
3.9951430716876226	0.0004003901896464948
