5.786653368493348	1.2862399804653961
11.573306736986696	2.5389056642566317
17.359960105480045	3.9283306813334775
23.146613473973392	5.328069654102592
28.93326684246674	6.880584581487028
34.71992021096009	8.546973092034705
40.50657357945344	10.235231958793975
46.293226947946785	11.942466554510702
52.07988031644013	13.80417386327008
57.86653368493348	15.659493751929404
63.65318705342683	17.88358463086388
69.43984042192018	19.715062912340272
75.22649379041353	22.197204120105198
81.01314715890688	24.031960099834578
86.79980052740022	26.18575339676954
92.58645389589357	28.516972955841993
98.37310726438692	31.00811390510171
104.15976063288026	33.60709629214034
109.94641400137361	36.123747208332134
115.73306736986696	38.3184098403799
121.5197207383603	41.02365474342696
127.30637410685365	43.92003663000651
133.09302747534701	46.211048364093585
138.87968084384036	49.170628504547494
144.6663342123337	51.53273548189463
150.45298758082706	55.13648217384616
156.2396409493204	57.36183495771547
162.02629431781375	61.39171514644477
167.8129476863071	63.625577985018026
173.59960105480044	66.59742667700993
