1,286,1.2000000000021163
1,289,0.6000000000000001
1,292,1.2000000000021163
1,451,0.6000000000000001
1,452,3.1999999999957685
1,456,0.20000000000021165
1,457,0.20000000000021165
1,599,0.8
2,5,2.000000000002116
2,20,5.400000000012697
2,36,1.2000000000021163
2,38,0.20000000000021165
2,40,1.6000000000021164
2,45,2.8000000000042324
2,69,3.1999999999957685
2,102,0.4
2,219,0.20000000000021165
3,156,1.6000000000021164
3,191,0.8
3,200,1.2000000000021163
3,233,2.8000000000042324
3,258,0.8
3,430,2.400000000012696
4,374,4.199999999995769
4,409,2.199999999995768
4,474,0.6000000000000001
4,479,4.199999999995769
4,493,4.800000000004232
4,675,0.4
5,2,2.000000000002116
5,7,2.000000000002116
6,8,0.20000000000021165
6,596,0.6000000000000001
6,598,1.
7,5,2.000000000002116
7,13,2.000000000002116
8,6,0.20000000000021165
8,10,0.4
9,264,0.20000000000021165
9,636,0.8
9,638,1.
9,641,0.4
9,642,1.4000000000021162
10,8,0.4
10,12,0.6000000000000001
10,598,0.8
11,190,1.8000000000021164
11,562,1.2000000000021163
11,699,0.8
12,10,0.6000000000000001
12,24,1.6000000000021164
12,261,0.8
13,7,2.000000000002116
13,15,2.400000000012696
13,268,0.20000000000021165
14,35,0.6000000000000001
14,88,0.4
15,13,2.400000000012696
15,19,3.0000000000000004
15,645,0.4
16,25,0.8
16,37,0.6000000000000001
17,187,0.20000000000021165
17,597,0.4
18,385,3.1999999999957685
18,387,3.1999999999957685
19,15,3.0000000000000004
19,626,2.8000000000042324
20,2,5.400000000012697
20,22,5.400000000012697
21,314,1.4000000000021162
21,323,0.8
21,326,1.2000000000021163
22,20,5.400000000012697
22,23,3.4000000000126964
22,28,5.000000000000001
22,260,1.
23,22,3.4000000000126964
23,25,2.8000000000042324
23,28,0.4
24,12,1.6000000000021164
24,263,1.6000000000021164
24,574,1.4000000000021162
25,16,0.8
25,23,2.8000000000042324
25,26,2.199999999995768
26,25,2.199999999995768
26,27,2.000000000002116
27,26,2.000000000002116
27,256,2.6000000000084644
27,270,1.6000000000021164
28,22,5.000000000000001
28,23,0.4
28,31,4.400000000012696
29,30,3.4000000000126964
29,420,0.4
29,711,0.20000000000021165
29,716,2.199999999995768
30,29,3.4000000000126964
30,420,1.
30,567,3.4000000000126964
31,28,4.400000000012696
31,32,0.20000000000021165
31,33,4.
32,31,0.20000000000021165
