1,2,1.2499999999999998
1,3,0.25
1,12,0.25
1,15,1.2499999999999998
1,20,0.25
1,26,3.5000000000061346
1,28,2.75
1,32,1.
1,33,2.4999999999999996
1,42,1.
1,45,2.
1,48,3.
1,57,1.2499999999999998
1,71,0.75
1,73,0.25
1,84,0.5
1,87,4.24999999998773
1,92,3.9999999999938645
1,107,0.75
1,115,0.75
1,118,0.5
1,120,1.2499999999999998
1,125,1.5
1,129,1.5
1,736,0.75
2,1,1.2499999999999998
2,3,1.7499999999999998
2,183,1.2499999999999998
3,1,0.25
3,2,1.7499999999999998
3,4,1.5
3,182,0.25
3,185,0.5
4,3,1.5
4,5,0.5
4,182,1.2499999999999998
4,183,0.75
5,4,0.5
5,6,0.75
6,5,0.75
6,7,0.25
6,182,0.75
7,6,0.25
7,8,1.2499999999999998
7,174,1.2499999999999998
8,7,1.2499999999999998
8,9,1.7499999999999998
8,32,1.2499999999999998
8,185,0.75
9,8,1.7499999999999998
9,10,2.75
9,186,2.25
10,9,2.75
10,11,0.75
10,168,1.7499999999999998
11,10,0.75
11,188,1.7499999999999998
11,190,0.75
12,1,0.25
12,13,0.5
12,16,1.
13,12,0.5
13,14,1.
13,17,0.75
13,161,0.25
13,261,0.75
14,13,1.
14,153,1.5
14,162,1.
14,163,1.7499999999999998
14,258,1.5
14,261,1.7499999999999998
15,1,1.2499999999999998
15,16,1.
15,140,2.
15,260,1.7499999999999998
16,12,1.
16,15,1.
16,17,1.7499999999999998
16,260,1.7499999999999998
17,13,0.75
17,16,1.7499999999999998
17,18,1.2499999999999998
18,17,1.2499999999999998
18,19,0.5
18,260,0.5
18,262,1.2499999999999998
19,18,0.5
19,148,1.2499999999999998
19,262,2.
20,1,0.25
20,21,0.75
20,184,1.2499999999999998
21,20,0.75
21,22,1.2499999999999998
21,160,0.25
22,21,1.2499999999999998
22,23,2.25
22,167,0.75
23,22,2.25
23,24,1.2499999999999998
23,184,0.75
24,23,1.2499999999999998
24,25,0.25
24,167,1.7499999999999998
25,24,0.25
25,167,1.
25,178,0.5
26,1,3.5000000000061346
26,27,2.75
26,703,0.5
27,26,2.75
27,683,2.75
28,1,2.75
28,29,2.
28,31,2.75
28,704,0.5
29,28,2.
29,30,1.7499999999999998
29,704,1.
30,29,1.7499999999999998
30,31,0.5
30,705,1.
31,28,2.75
31,30,0.5
31,706,1.2499999999999998
31,707,0.5
32,1,1.
32,8,1.2499999999999998
32,185,1.
33,1,2.4999999999999996
33,34,3.5000000000061346
33,37,0.75
34,33,3.5000000000061346
34,35,3.9999999999938645
34,36,0.25
35,34,3.9999999999938645
35,36,0.25
35,37,3.5000000000061346
36,34,0.25
36,35,0.25
37,33,0.75
37,35,3.5000000000061346
37,38,1.2499999999999998
37,40,2.4999999999999996
38,37,1.2499999999999998
38,39,1.2499999999999998
39,38,1.2499999999999998
39,661,0.5
39,662,2.4999999999999996
39,665,0.25
40,37,2.4999999999999996
40,41,2.
40,666,1.7499999999999998
41,40,2.
41,669,2.25
41,684,1.
42,1,1.
42,43,0.25
42,660,0.5
43,42,0.25
43,44,0.5
43,45,1.
43,641,1.2499999999999998
44,43,0.5
44,642,1.2499999999999998
44,644,0.5
45,1,2.
45,43,1.
45,46,1.2499999999999998
45,49,0.5
45,641,0.5
46,45,1.2499999999999998
46,47,2.25
46,51,2.4999999999999996
46,785,1.5
47,46,2.25
47,620,4.500000000012269
47,645,3.
48,1,3.
48,49,1.
48,52,2.75
48,56,1.2499999999999998
48,735,1.2499999999999998
49,45,0.5
49,48,1.
49,50,0.75
50,49,0.75
50,51,0.25
50,608,0.75
50,610,1.5
50,735,0.5
51,46,2.4999999999999996
51,50,0.25
51,610,2.25
51,614,2.4999999999999996
52,48,2.75
52,53,1.5
52,54,2.25
52,735,0.5
53,52,1.5
53,594,0.75
53,613,0.5
54,52,2.25
54,55,3.
54,56,0.25
54,603,1.
55,54,3.
55,579,1.2499999999999998
55,601,2.4999999999999996
56,48,1.2499999999999998
56,54,0.25
56,736,0.75
57,1,1.2499999999999998
57,58,2.4999999999999996
57,60,2.
58,57,2.4999999999999996
58,59,2.
58,63,2.75
59,58,2.
59,574,1.2499999999999998
59,728,0.5
60,57,2.
60,61,2.25
60,69,1.
61,60,2.25
61,62,3.
61,70,2.
62,61,3.
62,66,2.4999999999999996
62,522,1.2499999999999998
62,530,2.25
63,58,2.75
63,64,2.75
63,68,1.5
63,728,0.5
64,63,2.75
64,65,2.75
65,64,2.75
65,66,3.
65,561,1.
66,62,2.4999999999999996
66,65,3.
66,67,1.5
66,561,0.5
67,66,1.5
67,530,1.7499999999999998
67,558,1.5
68,63,1.5
68,560,1.
68,561,0.25
68,569,1.2499999999999998
69,60,1.
69,70,1.
70,61,2.
70,69,1.
70,512,1.7499999999999998
71,1,0.75
71,72,1.
71,91,1.
72,71,1.
72,78,1.5
72,91,0.75
72,503,1.7499999999999998
73,1,0.25
73,74,0.5
73,76,1.
74,73,0.5
74,75,0.5
74,81,0.5
74,491,2.
75,74,0.5
75,83,2.
75,492,2.
75,494,2.
76,73,1.
76,77,0.75
76,91,0.5
77,76,0.75
77,491,1.2499999999999998
77,492,1.2499999999999998
77,493,0.75
78,72,1.5
78,79,2.
78,493,1.5
78,503,0.5
79,78,2.
79,493,0.5
79,494,2.25
79,734,1.2499999999999998
80,81,0.5
80,84,0.75
81,74,0.5
81,80,0.5
81,82,1.5
81,86,1.5
82,81,1.5
82,83,2.25
82,458,3.
82,459,0.25
83,75,2.
83,82,2.25
83,460,0.25
83,465,2.4999999999999996
84,1,0.5
84,80,0.75
84,85,4.750000000006135
84,86,1.7499999999999998
84,87,4.500000000012269
85,84,4.750000000006135
85,449,4.500000000012269
85,450,2.
86,81,1.5
86,84,1.7499999999999998
86,458,2.
87,1,4.24999999998773
87,84,4.500000000012269
87,88,1.5
88,87,1.5
88,89,0.75
88,438,0.5
89,88,0.75
89,90,0.5
89,449,1.5
90,89,0.5
90,439,3.5000000000061346
90,449,4.24999999998773
91,71,1.
91,72,0.75
91,76,0.5
92,1,3.9999999999938645
92,93,2.75
92,97,5.49999999998773
93,92,2.75
93,94,0.5
93,95,0.5
93,96,1.2499999999999998
94,93,0.5
94,437,0.5
94,438,1.2499999999999998
95,93,0.5
95,434,0.5
96,93,1.2499999999999998
96,436,1.2499999999999998
97,92,5.49999999998773
97,98,6.000000000006135
97,102,0.75
98,97,6.000000000006135
98,397,2.25
98,435,7.000000000012269
99,398,1.2499999999999998
99,399,0.25
