1,2,1.
1,5,1.
1,15,0.39999999999878
1,28,0.59999999999817
1,47,0.39999999999878
1,53,0.59999999999817
1,88,1.1999999999939
1,91,0.7999999999999999
1,92,3.1999999999877997
1,107,7.1999999999634
1,108,5.3999999999817
1,119,1.9999999999938998
1,164,0.39999999999878
2,1,1.
2,3,0.19999999999939
2,5,0.7999999999999999
2,65,0.39999999999878
3,2,0.19999999999939
3,5,0.7999999999999999
3,9,0.39999999999878
4,162,1.7999999999939
4,213,1.7999999999939
5,1,1.
5,2,0.7999999999999999
5,3,0.7999999999999999
5,6,1.
6,5,1.
6,7,2.5999999999939
6,9,2.1999999999939
6,21,1.3999999999939001
7,6,2.5999999999939
7,8,2.5999999999939
8,7,2.5999999999939
8,66,1.5999999999938999
8,72,0.7999999999999999
9,3,0.39999999999878
9,6,2.1999999999939
9,10,1.5999999999938999
10,9,1.5999999999938999
10,12,1.5999999999938999
11,20,0.39999999999878
11,129,0.39999999999878
12,10,1.5999999999938999
12,13,1.5999999999938999
13,12,1.5999999999938999
13,14,1.5999999999938999
14,13,1.5999999999938999
14,59,2.1999999999939
14,62,0.39999999999878
15,1,0.39999999999878
15,16,0.39999999999878
16,15,0.39999999999878
16,17,1.
16,18,0.39999999999878
17,16,1.
17,18,1.1999999999939
17,21,1.1999999999939
18,16,0.39999999999878
18,17,1.1999999999939
18,19,0.59999999999817
19,18,0.59999999999817
19,23,0.59999999999817
20,11,0.39999999999878
20,46,1.3999999999939001
20,119,0.7999999999999999
21,6,1.3999999999939001
21,17,1.1999999999939
21,22,1.5999999999938999
22,21,1.5999999999938999
22,23,1.1999999999939
22,24,1.3999999999939001
23,19,0.59999999999817
23,22,1.1999999999939
23,24,0.39999999999878
24,22,1.3999999999939001
24,23,0.39999999999878
24,25,0.7999999999999999
25,24,0.7999999999999999
25,26,1.9999999999938998
25,56,1.
26,25,1.9999999999938998
26,73,0.59999999999817
26,77,2.7999999999939
27,73,2.7999999999939
27,77,2.7999999999939
28,1,0.59999999999817
28,39,0.7999999999999999
29,30,0.59999999999817
29,35,0.39999999999878
30,29,0.59999999999817
30,31,1.3999999999939001
30,35,1.1999999999939
30,39,0.7999999999999999
31,30,1.3999999999939001
31,33,0.59999999999817
31,41,0.59999999999817
32,97,0.39999999999878
32,100,1.3999999999939001
32,145,0.7999999999999999
33,31,0.59999999999817
33,136,0.59999999999817
34,129,0.7999999999999999
34,131,0.7999999999999999
35,29,0.39999999999878
35,30,1.1999999999939
35,36,0.59999999999817
36,35,0.59999999999817
36,136,0.59999999999817
37,131,0.7999999999999999
37,145,0.7999999999999999
38,139,0.39999999999878
38,142,0.7999999999999999
38,143,0.19999999999939
39,28,0.7999999999999999
39,30,0.7999999999999999
39,40,1.3999999999939001
40,39,1.3999999999939001
40,41,1.3999999999939001
40,45,1.3999999999939001
41,31,0.59999999999817
41,40,1.3999999999939001
41,42,0.59999999999817
42,41,0.59999999999817
42,43,2.1999999999939
42,45,2.9999999999939
43,42,2.1999999999939
43,48,0.7999999999999999
43,99,2.3999999999939
44,142,1.3999999999939001
44,189,1.5999999999938999
44,190,0.7999999999999999
45,40,1.3999999999939001
45,42,2.9999999999939
45,107,2.9999999999939
46,20,1.3999999999939001
46,98,1.7999999999939
46,122,1.3999999999939001
47,1,0.39999999999878
47,49,0.39999999999878
47,50,1.
48,43,0.7999999999999999
48,51,3.5999999999878
48,106,3.1999999999877997
48,107,4.7999999999878
49,47,0.39999999999878
49,50,0.39999999999878
50,47,1.
50,49,0.39999999999878
50,108,0.39999999999878
51,48,3.5999999999878
51,52,0.7999999999999999
51,54,0.59999999999817
51,55,1.7999999999939
52,51,0.7999999999999999
52,153,0.7999999999999999
53,1,0.59999999999817
53,54,0.59999999999817
54,51,0.59999999999817
54,53,0.59999999999817
55,51,1.7999999999939
55,87,1.7999999999939
56,25,1.
56,57,1.
57,56,1.
57,58,1.
58,57,1.
58,75,1.
59,14,2.1999999999939
59,60,1.7999999999939
59,62,4.1999999999878
60,59,1.7999999999939
60,61,1.7999999999939
61,60,1.7999999999939
61,165,1.7999999999939
62,14,0.39999999999878
62,59,4.1999999999878
62,63,3.5999999999878
63,62,3.5999999999878
63,69,3.5999999999878
64,162,1.7999999999939
64,168,1.7999999999939
65,2,0.39999999999878
65,164,0.39999999999878
66,8,1.5999999999938999
66,67,2.9999999999939
66,68,2.1999999999939
66,71,0.7999999999999999
67,66,2.9999999999939
67,69,2.9999999999939
68,66,2.1999999999939
68,206,0.7999999999999999
68,210,1.1999999999939
69,63,3.5999999999878
69,67,2.9999999999939
69,209,3.1999999999877997
70,194,1.
70,195,1.
71,66,0.7999999999999999
71,208,0.7999999999999999
72,8,0.7999999999999999
72,74,0.7999999999999999
73,26,0.59999999999817
73,27,2.7999999999939
73,75,1.9999999999938998
74,72,0.7999999999999999
74,202,1.7999999999939
74,205,0.7999999999999999
75,58,1.
75,73,1.9999999999938998
75,76,0.7999999999999999
76,75,0.7999999999999999
76,202,0.7999999999999999
77,26,2.7999999999939
77,27,2.7999999999939
78,79,2.1999999999939
78,132,1.
78,153,2.1999999999939
79,78,2.1999999999939
79,80,2.3999999999939
79,133,1.1999999999939
80,79,2.3999999999939
80,81,1.5999999999938999
80,82,0.59999999999817
81,80,1.5999999999938999
81,146,1.5999999999938999
82,80,0.59999999999817
82,83,1.
82,133,1.7999999999939
83,82,1.
83,84,0.59999999999817
83,132,0.19999999999939
84,83,0.59999999999817
84,85,0.39999999999878
84,86,0.39999999999878
84,141,0.59999999999817
85,84,0.39999999999878
85,86,0.39999999999878
86,84,0.39999999999878
86,85,0.39999999999878
87,55,1.7999999999939
87,144,1.7999999999939
88,1,1.1999999999939
88,89,1.1999999999939
89,88,1.1999999999939
89,90,1.1999999999939
90,89,1.1999999999939
90,156,1.1999999999939
91,1,0.7999999999999999
91,93,0.7999999999999999
92,1,3.1999999999877997
92,94,3.1999999999877997
93,91,0.7999999999999999
93,97,0.7999999999999999
94,92,3.1999999999877997
94,95,1.7999999999939
94,158,1.1999999999939
95,94,1.7999999999939
95,96,1.7999999999939
96,95,1.7999999999939
96,155,1.7999999999939
97,32,0.39999999999878
97,93,0.7999999999999999
97,100,1.3999999999939001
98,46,1.7999999999939
98,100,1.7999999999939
99,43,2.3999999999939
99,101,2.3999999999939
100,32,1.3999999999939001
100,97,1.3999999999939001
100,98,1.7999999999939
101,99,2.3999999999939
101,102,2.5999999999939
101,134,1.1999999999939
102,101,2.5999999999939
102,103,3.3999999999878
102,135,0.59999999999817
103,102,3.3999999999878
103,104,1.7999999999939
103,116,1.3999999999939001
104,103,1.7999999999939
104,105,1.7999999999939
105,104,1.7999999999939
105,137,1.7999999999939
106,48,3.1999999999877997
106,153,3.1999999999877997
107,1,7.1999999999634
107,45,2.9999999999939
107,48,4.7999999999878
108,1,5.3999999999817
108,50,0.39999999999878
108,109,4.7999999999878
109,108,4.7999999999878
109,123,4.7999999999878
110,113,3.5999999999878
110,115,1.9999999999938998
110,123,5.7999999999817
111,112,1.9999999999938998
111,115,1.9999999999938998
111,124,4.1999999999878
112,111,1.9999999999938998
112,130,1.9999999999938998
113,110,3.5999999999878
113,114,3.5999999999878
114,113,3.5999999999878
114,117,0.39999999999878
114,169,4.1999999999878
115,110,1.9999999999938998
115,111,1.9999999999938998
116,103,1.3999999999939001
116,135,0.59999999999817
116,138,0.59999999999817
117,114,0.39999999999878
117,118,0.19999999999939
117,171,1.3999999999939001
117,172,0.39999999999878
118,117,0.19999999999939
118,177,0.19999999999939
119,1,1.9999999999938998
119,20,0.7999999999999999
119,120,2.1999999999939
119,139,1.
120,119,2.1999999999939
120,121,1.
120,127,1.
121,120,1.
121,126,1.
122,46,1.3999999999939001
122,129,1.3999999999939001
122,145,1.7999999999939
123,109,4.7999999999878
123,110,5.7999999999817
123,124,0.7999999999999999
124,111,4.1999999999878
124,123,0.7999999999999999
124,125,3.1999999999877997
125,124,3.1999999999877997
125,126,3.1999999999877997
126,121,1.
126,125,3.1999999999877997
126,182,1.9999999999938998
127,120,1.
127,128,1.
128,127,1.
128,188,1.
129,11,0.39999999999878
