1,2,2.40000000000351
1,52,0.4
1,53,1.2
1,62,1.2
1,80,1.6
1,163,2.20000000000351
1,164,0.6
1,172,2.60000000000351
1,173,0.4
1,200,0.6
1,238,0.8
1,307,1.
1,309,0.8
1,312,0.4
1,313,1.
1,337,0.4
1,341,0.6
1,343,1.2
1,349,0.200000000000351
1,352,0.6
1,367,0.4
1,400,0.4
1,477,1.6
1,496,0.200000000000351
1,504,0.6
1,526,1.2
1,532,1.8000000000035101
1,540,1.
1,544,2.8000000000035103
1,546,0.8
1,610,1.
1,611,0.8
1,612,1.2
1,1013,2.00000000000351
1,1014,0.6
1,1015,2.00000000000351
2,1,2.40000000000351
2,3,3.00000000000351
2,360,2.00000000000351
3,2,3.00000000000351
3,4,2.60000000000351
3,545,0.200000000000351
4,3,2.60000000000351
4,5,2.00000000000351
4,354,2.8000000000035103
5,4,2.00000000000351
5,6,1.6
5,20,1.8000000000035101
6,5,1.6
6,7,1.6
6,14,0.6
6,457,0.6
7,6,1.6
7,8,0.6
7,366,0.8
8,7,0.6
8,146,1.6
8,154,0.8
9,158,0.8
9,457,0.6
9,458,1.6
10,460,1.6
10,592,1.2
10,639,1.4
11,148,2.40000000000351
11,592,2.00000000000351
11,594,1.4
11,1042,1.8000000000035101
12,13,2.00000000000351
12,659,0.6
12,1042,2.8000000000035103
13,12,2.00000000000351
13,643,1.2
13,653,1.4
14,6,0.6
14,15,0.6
15,14,0.6
15,16,0.6
16,15,0.6
16,17,0.6
16,18,1.4
17,16,0.6
17,19,0.6
18,16,1.4
18,19,1.4
19,17,0.6
19,18,1.4
19,676,0.6
20,5,1.8000000000035101
20,356,2.00000000000351
21,22,1.2
21,620,1.4
22,21,1.2
22,23,1.2
22,359,2.60000000000351
23,22,1.2
23,29,1.2
24,25,1.6
24,29,2.60000000000351
24,33,2.00000000000351
25,24,1.6
25,26,1.
25,112,0.4
26,25,1.
26,27,2.00000000000351
26,33,2.00000000000351
27,26,2.00000000000351
27,28,1.
27,714,0.8
28,27,1.
28,719,0.4
28,723,0.4
29,23,1.2
29,24,2.60000000000351
29,30,0.6
29,111,1.6
30,29,0.6
30,31,0.6
31,30,0.6
31,32,0.4
31,33,1.2
32,31,0.4
32,711,0.4
33,24,2.00000000000351
33,26,2.00000000000351
33,31,1.2
33,34,2.8000000000035103
34,33,2.8000000000035103
34,682,2.40000000000351
34,715,1.4
35,714,0.4
35,715,1.
35,716,0.4
36,37,3.6000000000000005
36,52,0.4
36,104,3.00000000000351
36,343,1.8000000000035101
37,36,3.6000000000000005
37,38,4.8
37,342,3.00000000000351
38,37,4.8
38,39,4.2
38,342,0.4
39,38,4.2
39,40,3.20000000000351
39,471,2.00000000000351
40,39,3.20000000000351
40,41,3.20000000000351
41,40,3.20000000000351
41,42,1.2
41,588,3.40000000000351
42,41,1.2
42,43,1.2
43,42,1.2
43,44,1.2
44,43,1.2
44,45,0.8
44,113,1.
45,44,0.8
45,46,1.
45,396,1.2
46,45,1.
46,47,1.4
46,394,1.8000000000035101
47,46,1.4
47,48,1.4
47,755,0.6
48,47,1.4
48,49,0.8
48,393,1.6
49,48,0.8
49,50,0.200000000000351
49,393,0.4
50,49,0.200000000000351
50,51,0.4
50,757,0.8
51,50,0.4
51,751,0.6
51,757,1.2
52,1,0.4
52,36,0.4
53,1,1.2
53,54,1.6
53,619,0.200000000000351
54,53,1.6
54,55,2.20000000000351
54,619,1.2
55,54,2.20000000000351
55,56,0.8
55,338,1.2
56,55,0.8
56,57,0.6
56,584,1.6
57,56,0.6
57,58,0.6
57,582,1.4
58,57,0.6
58,59,0.4
58,99,1.2
59,58,0.4
59,94,1.4
59,378,0.8
60,61,0.4
60,378,0.8
