1,8,0.8
1,20,0.6
1,21,1.
1,24,1.800000000001982
2,3,0.4
2,4,1.4000000000000001
2,56,0.8
3,2,0.4
3,4,1.6
3,13,1.
4,2,1.4000000000000001
4,3,1.6
5,6,0.6
5,12,0.4
6,5,0.6
6,7,0.2
6,11,1.
7,6,0.2
7,8,0.4
7,10,0.8
8,1,0.8
8,7,0.4
8,9,1.4000000000000001
9,8,1.4000000000000001
9,10,2.
9,19,2.
9,20,0.2
10,7,0.8
10,9,2.
10,11,1.
11,6,1.
11,10,1.
11,16,2.199999999996036
12,5,0.4
12,15,0.6
13,3,1.
13,14,1.800000000001982
13,46,0.6
14,13,1.800000000001982
14,15,0.8
14,17,2.399999999992072
15,12,0.6
15,14,0.8
15,16,1.2
16,11,2.199999999996036
16,15,1.2
16,17,1.800000000001982
16,18,2.8000000000039638
17,14,2.399999999992072
17,16,1.800000000001982
17,40,2.8000000000039638
18,16,2.8000000000039638
18,19,2.199999999996036
18,23,0.4
19,9,2.
19,18,2.199999999996036
20,1,0.6
20,9,0.2
21,1,1.
21,22,0.8
22,21,0.8
22,29,1.
23,18,0.4
23,37,0.6
24,1,1.800000000001982
24,25,1.6
24,29,2.8000000000039638
25,24,1.6
25,26,1.4000000000000001
26,25,1.4000000000000001
26,27,2.199999999996036
26,404,1.
27,26,2.199999999996036
27,28,1.800000000001982
27,404,0.2
28,27,1.800000000001982
28,31,3.
28,61,1.4000000000000001
28,257,1.800000000001982
29,22,1.
29,24,2.8000000000039638
29,30,1.6
30,29,1.6
30,31,1.6
31,28,3.
31,30,1.6
31,32,2.
32,31,2.
32,33,0.6
32,39,2.8000000000039638
33,32,0.6
33,34,0.6
34,33,0.6
34,35,2.399999999992072
34,39,3.6000000000079284
34,43,3.
35,34,2.399999999992072
35,38,2.600000000007928
36,42,4.800000000003964
36,45,4.6000000000079275
37,23,0.6
37,38,1.4000000000000001
37,39,0.6
38,35,2.600000000007928
38,37,1.4000000000000001
38,41,2.600000000007928
39,32,2.8000000000039638
39,34,3.6000000000079284
39,37,0.6
40,17,2.8000000000039638
40,41,4.199999999996036
40,46,4.800000000003964
41,38,2.600000000007928
41,40,4.199999999996036
41,42,4.6000000000079275
42,36,4.800000000003964
42,41,4.6000000000079275
42,59,0.8
43,34,3.
43,44,2.199999999996036
43,63,0.6
44,43,2.199999999996036
44,45,3.6000000000079284
44,67,3.199999999996036
45,36,4.6000000000079275
45,44,3.6000000000079284
45,60,0.4
45,68,1.
46,13,0.6
46,40,4.800000000003964
46,47,1.
46,53,2.8000000000039638
47,46,1.
47,48,0.6
47,59,0.2
48,47,0.6
48,49,1.2
48,52,0.4
49,48,1.2
49,50,0.6
49,52,0.4
50,49,0.6
50,51,1.2
50,79,0.4
51,50,1.2
51,79,1.2
52,48,0.4
52,49,0.4
53,46,2.8000000000039638
53,54,0.8
53,57,1.800000000001982
54,53,0.8
54,55,0.8
55,54,0.8
55,56,0.8
55,624,0.4
55,625,0.4
56,2,0.8
56,55,0.8
57,53,1.800000000001982
57,58,1.800000000001982
58,57,1.800000000001982
58,82,3.
58,362,1.
59,42,0.8
59,47,0.2
59,60,0.4
60,45,0.4
60,59,0.4
61,28,1.4000000000000001
61,62,0.6
61,64,0.4
61,65,1.2
62,61,0.6
62,63,0.6
63,43,0.6
63,62,0.6
64,61,0.4
64,65,0.6
65,61,1.2
65,64,0.6
65,277,0.4
66,67,1.800000000001982
66,77,1.800000000001982
67,44,3.199999999996036
67,66,1.800000000001982
67,71,2.600000000007928
67,72,0.8
68,45,1.
68,69,0.2
68,78,0.6
69,68,0.2
69,70,4.400000000011892
69,80,4.
70,69,4.400000000011892
70,71,4.199999999996036
71,67,2.600000000007928
71,70,4.199999999996036
71,86,2.199999999996036
72,67,0.8
72,73,0.2
72,90,1.2
73,72,0.2
73,74,1.6
73,90,2.
73,91,1.
74,73,1.6
